stkcd	stknm	year	province	region_name	city	indnm	sub_ind	rd_high	rd_me	innov_qual1	innov_qual2	hr_struct	human_cap	oper_eff	tech_dens	profit	growth_exp	de_involution_index
538	云南白药	2020	云南省	西部地区	昆明市	医药制造业	化学药品制剂制造	0.005530457	0.102078465	1	0	0.043660066	27.5068	0.6244	0.009691	0.1683	0.103763	0.5316095
538	云南白药	2021	云南省	西部地区	昆明市	医药制造业	化学药品制剂制造	0.009109816	0.130671078	1	0	0.051275992	28.5118	0.6766	0.013368	0.0769	0.110899	0.5304666
538	云南白药	2022	云南省	西部地区	昆明市	医药制造业	化学药品制剂制造	0.009393352	0.147021979	1	0	0.062635235	31.3208	0.691	0.011084	0.0778	0.003147	0.5547294
538	云南白药	2023	云南省	西部地区	昆明市	医药制造业	化学药品制剂制造	0.008806701	0.059655875	1	0	0.064183835	41.353	0.7303	0.010847	0.1054	0.071884	0.5742882
541	佛山照明	2017	广东省	东部地区	佛山市	电气机械及器材制造业	照明器具制造	0.033678021	0.02823325	1	0	0	8.353	0.6454	0.027405	0.1963	0.12884	0.3243529
541	佛山照明	2018	广东省	东部地区	佛山市	电气机械及器材制造业	照明器具制造	0.0367166	0.072882824	1	0	0	8.0338	0.6751	0.030909	0.0997	0.000465	0.3262801
541	佛山照明	2019	广东省	东部地区	佛山市	电气机械及器材制造业	照明器具制造	0.041663275	0.083808513	1	0	0.084736772	9.3099	0.5675	0.027178	0.0909	-0.122142	0.4523443
541	佛山照明	2020	广东省	东部地区	佛山市	电气机械及器材制造业	照明器具制造	0.043044597	0.108135422	1	0	0.004421425	9.7691	0.5097	0.020036	0.086	0.122046	0.3467064
541	佛山照明	2021	广东省	东部地区	佛山市	电气机械及器材制造业	照明器具制造	0.048758237	0.132012491	1	0	0.006999031	9.9112	0.5239	0.028009	0.056	0.274446	0.3791666
541	佛山照明	2022	广东省	东部地区	佛山市	电气机械及器材制造业	照明器具制造	0.057503446	0.148941122	1	0	0.014428671	12.1875	0.7012	0.022252	0.0401	0.835435	0.5112959
541	佛山照明	2023	广东省	东部地区	佛山市	电气机械及器材制造业	照明器具制造	0.059020063	0.141725208	1	0	0.016500572	12.9491	0.5622	0.025661	0.0425	0.033942	0.4085525
547	航天发展	2017	福建省	东部地区	福州市	计算机、通信和其他电子设备制造业	计算机外围设备制造	0.118759496	0.401939655	1	0	0.202047414	16.8104	0.3228	0.036093	0.1263	0.150743	1.108829
547	航天发展	2018	福建省	东部地区	福州市	计算机、通信和其他电子设备制造业	计算机外围设备制造	0.123540945	0.341266468	1	0	0.200594985	17.452	0.4157	0.038026	0.1395	0.496127	1.102933
547	航天发展	2019	福建省	东部地区	福州市	计算机、通信和其他电子设备制造业	计算机外围设备制造	0.139386318	0.407566638	1	0	0.214531384	19.874	0.4014	0.040171	0.1756	0.148888	1.152704
547	航天发展	2020	福建省	东部地区	福州市	计算机、通信和其他电子设备制造业	计算机外围设备制造	0.131263196	0.420239475	1	0	0.20818849	17.8623	0.3652	0.039479	0.1956	0.05132	1.098121
547	航天发展	2021	福建省	东部地区	福州市	计算机、通信和其他电子设备制造业	计算机外围设备制造	0.130138212	0.400068564	1	0	0.224545766	22.5861	0.3194	0.045556	0.1513	-0.004982	1.127772
547	航天发展	2022	福建省	东部地区	福州市	计算机、通信和其他电子设备制造业	计算机外围设备制造	0.13165569	0.471108304	1	0	0.236501421	23.6437	0.2489	0.039923	0.018	-0.156489	1.09125
547	航天发展	2023	福建省	东部地区	福州市	计算机、通信和其他电子设备制造业	计算机外围设备制造	0.30536745	0.541949414	1	0	0.502159161	26.2696	0.1356	0.041636	-1.2118	-0.477416	1.617854
559	万向钱潮	2017	浙江省	东部地区	杭州市	汽车制造业	汽车车身、挂车制造	0.04366185	0.112921522	1	0	0.011962463	13.5232	0.968	0.016846	0.0828	0.034158	0.4812766
559	万向钱潮	2018	浙江省	东部地区	杭州市	汽车制造业	汽车车身、挂车制造	0.045151407	0.10231823	1	0	0.019178082	13.7246	0.9638	0.016211	0.0659	0.018633	0.4739236
559	万向钱潮	2019	浙江省	东部地区	杭州市	汽车制造业	汽车车身、挂车制造	0.046203464	0.090524535	1	0	0.026589316	15.0475	0.879	0.012764	0.0516	-0.068735	0.4467646
559	万向钱潮	2020	浙江省	东部地区	杭州市	汽车制造业	汽车车身、挂车制造	0.043337786	0.084536082	1	0	0.023529412	14.5705	0.7909	0.011446	0.0408	0.028407	0.4339033
559	万向钱潮	2021	浙江省	东部地区	杭州市	汽车制造业	汽车车身、挂车制造	0.034805959	0.08780304	1	0	0.021730938	16.3347	0.8865	0.012608	0.049	0.31617	0.4400894
559	万向钱潮	2022	浙江省	东部地区	杭州市	汽车制造业	汽车车身、挂车制造	0.0378512	0.070212065	1	0	0.014284145	14.9213	0.7784	0.011717	0.0583	-0.021448	0.3608997
559	万向钱潮	2023	浙江省	东部地区	杭州市	汽车制造业	汽车车身、挂车制造	0.038108584	0.074949585	1	0	0.014116065	15.9807	0.7229	0.010668	0.0574	0.033668	0.3555562
581	威孚高科	2017	江苏省	东部地区	无锡市	汽车制造业	汽车整车制造	0.043396149	0.209203474	1	0	0.038625023	27.4976	0.481	0.016837	0.2936	0.40397	0.7305056
581	威孚高科	2018	江苏省	东部地区	无锡市	汽车制造业	汽车整车制造	0.046236989	0.200833032	1	0	0.044186889	28.4387	0.4242	0.015551	0.2828	-0.032782	0.6393299
581	威孚高科	2019	江苏省	东部地区	无锡市	汽车制造业	汽车整车制造	0.047576039	0.187465539	1	0	0.049807021	28.243	0.3917	0.017973	0.2621	0.007187	0.6335765
581	威孚高科	2020	江苏省	东部地区	无锡市	汽车制造业	汽车整车制造	0.041337193	0.203006124	1	0	0.059565782	30.2161	0.5022	0.016614	0.2191	0.466678	0.7288717
581	威孚高科	2021	江苏省	东部地区	无锡市	汽车制造业	汽车整车制造	0.043516181	0.2082397	1	0	0.062734082	33.263	0.4947	0.015752	0.1936	0.061985	0.6655861
581	威孚高科	2022	江苏省	东部地区	无锡市	汽车制造业	汽车整车制造	0.045679921	0.2092036	1	0	0.083375785	28.8922	0.4506	0.017092	0.015	-0.069636	0.6140032
581	威孚高科	2023	江苏省	东部地区	无锡市	汽车制造业	汽车整车制造	0.060205771	0.218440702	1	0	0.094113561	33.0192	0.3919	0.017266	0.1725	-0.128558	0.6474628
597	东北制药	2017	辽宁省	东部地区	沈阳市	医药制造业	卫生材料及医药用品制造	0.021792102	0.109301752	1	0	0.03034789	9.553	0.557	0.069602	0.0162	0.179036	0.4828194
597	东北制药	2018	辽宁省	东部地区	沈阳市	医药制造业	卫生材料及医药用品制造	0.027263685	0.11450581	1	0	0.031074553	10.4801	0.6693	0.059618	0.027	0.315379	0.5081125
597	东北制药	2019	辽宁省	东部地区	沈阳市	医药制造业	卫生材料及医药用品制造	0.017065566	0.118834654	1	0	0.031561462	14.275	0.6777	0.055483	0.0207	0.100923	0.4962368
597	东北制药	2020	辽宁省	东部地区	沈阳市	医药制造业	卫生材料及医药用品制造	0.017039366	0.114444298	1	0	0.031584512	13.8342	0.5978	0.056145	0.0015	-0.101671	0.4622441
597	东北制药	2021	辽宁省	东部地区	沈阳市	医药制造业	卫生材料及医药用品制造	0.018530932	0.111940299	1	0	0.032385244	15.3037	0.6427	0.049453	0.0117	0.103024	0.4614385
597	东北制药	2022	辽宁省	东部地区	沈阳市	医药制造业	卫生材料及医药用品制造	0.017604969	0.113235733	1	0	0.033910965	15.3818	0.6528	0.051191	0.0405	0.0815	0.4741419
597	东北制药	2023	辽宁省	东部地区	沈阳市	医药制造业	卫生材料及医药用品制造	0.01679525	0.12407467	1	0	0.03572578	17.3129	0.5669	0.044637	0.0456	-0.064227	0.4405055
623	吉林敖东	2017	吉林省	中部地区	延边朝鲜族自治州	医药制造业	中成药生产	0.031621811	0.053118472	1	0	0.011638317	20.3331	0.1411	0.013669	0.6198	0.087724	0.4014045
623	吉林敖东	2018	吉林省	中部地区	延边朝鲜族自治州	医药制造业	中成药生产	0.037204883	0.063633973	1	0	0.009729161	14.621	0.1429	0.013601	0.2782	0.116672	0.2955676
623	吉林敖东	2019	吉林省	中部地区	延边朝鲜族自治州	医药制造业	中成药生产	0.052579622	0.060295221	1	0	0.009757318	11.3237	0.1224	0.012067	0.4512	-0.070906	0.2575625
623	吉林敖东	2020	吉林省	中部地区	延边朝鲜族自治州	医药制造业	中成药生产	0.042975758	0.055804572	1	0	0.00896459	8.9646	0.0847	0.012044	0.7512	-0.270928	0.1991306
623	吉林敖东	2021	吉林省	中部地区	延边朝鲜族自治州	医药制造业	中成药生产	0.050824137	0.054628225	1	0	0.010622155	9.3999	0.0817	0.012372	0.7687	0.023144	0.2493701
623	吉林敖东	2022	吉林省	中部地区	延边朝鲜族自治州	医药制造业	中成药生产	0.045328541	0.051491017	1	0	0.008520096	9.1482	0.0952	0.011712	0.6279	0.245011	0.2421741
623	吉林敖东	2023	吉林省	中部地区	延边朝鲜族自治州	医药制造业	中成药生产	0.041200765	0.051186681	1	0	0.008324478	9.6328	0.1087	0.013492	0.4188	0.202535	0.220788
625	长安汽车	2017	重庆市	西部地区	重庆市	汽车制造业	汽车整车制造	0.045380577	0.183376769	1	0	0.052889775	18.7709	0.7526	0.038143	0.0901	0.018713	0.6676791
625	长安汽车	2018	重庆市	西部地区	重庆市	汽车制造业	汽车整车制造	0.057666815	0.214327347	1	0	0.068306087	20.7533	0.6643	0.053677	0.0109	-0.171398	0.7306395
625	长安汽车	2019	重庆市	西部地区	重庆市	汽车制造业	汽车整车制造	0.0634382	0.212952889	1	0	0.064873246	18.1686	0.7388	0.053368	-0.0375	0.064813	0.7206379
625	长安汽车	2020	重庆市	西部地区	重庆市	汽车制造业	汽车整车制造	0.048976827	0.164673185	1	0	0.051143977	20.0122	0.7739	0.040905	0.0389	0.197893	0.6717793
625	长安汽车	2021	重庆市	西部地区	重庆市	汽车制造业	汽车整车制造	0.045908886	0.171260956	1	0	0.054424654	23.953	0.8204	0.032392	0.0343	0.243318	0.6548233
625	长安汽车	2022	重庆市	西部地区	重庆市	汽车制造业	汽车整车制造	0.046826176	0.18415163	1	0	0.062619481	27.9652	0.8616	0.030445	0.0639	0.153231	0.6956349
625	长安汽车	2023	重庆市	西部地区	重庆市	汽车制造业	汽车整车制造	0.059535275	0.223384979	1	0	0.08905267	28.2527	0.9	0.079116	0.0628	0.247787	0.8824683
636	风华高科	2017	广东省	东部地区	肇庆市	计算机、通信和其他电子设备制造业	应用电视设备及其他广播电视设备制造	0.039049646	0.109899955	1	0	0.006122144	11.0784	0.5173	0.019393	0.0781	0.209362	0.3808295
636	风华高科	2018	广东省	东部地区	肇庆市	计算机、通信和其他电子设备制造业	应用电视设备及其他广播电视设备制造	0.038661595	0.108071949	1	0	0.006243496	13.5306	0.685	0.015768	0.2246	0.365109	0.4300102
636	风华高科	2019	广东省	东部地区	肇庆市	计算机、通信和其他电子设备制造业	应用电视设备及其他广播电视设备制造	0.043823929	0.193490933	1	0	0.007124352	14.2169	0.469	0.014721	0.1057	-0.280998	0.3760979
636	风华高科	2020	广东省	东部地区	肇庆市	计算机、通信和其他电子设备制造业	应用电视设备及其他广播电视设备制造	0.053315454	0.17199946	1	0	0.009180505	13.7804	0.549	0.027603	0.086	0.315442	0.4937965
636	风华高科	2021	广东省	东部地区	肇庆市	计算机、通信和其他电子设备制造业	应用电视设备及其他广播电视设备制造	0.058325408	0.139106403	1	0	0.020727775	15.8808	0.5157	0.020805	0.1881	0.166917	0.4550613
636	风华高科	2022	广东省	东部地区	肇庆市	计算机、通信和其他电子设备制造业	应用电视设备及其他广播电视设备制造	0.058165877	0.151613778	1	0	0.023189585	16.5479	0.2908	0.018075	0.0876	-0.233653	0.3699347
636	风华高科	2023	广东省	东部地区	肇庆市	计算机、通信和其他电子设备制造业	应用电视设备及其他广播电视设备制造	0.045742781	0.144650256	1	0	0.020350963	13.8036	0.269	0.01826	0.0429	0.089702	0.3373515
651	格力电器	2017	广东省	东部地区	珠海市	电气机械及器材制造业	电线、电缆、光缆及电工器材制造	0.067697307	0.18442187	1	0	0.13944756	11.2196	0.7464	0.016767	0.1518	0.369187	0.7755352
651	格力电器	2018	广东省	东部地区	珠海市	电气机械及器材制造业	电线、电缆、光缆及电工器材制造	0.036686114	0.132972973	1	0	0.157454955	12.4421	0.8499	0.020716	0.1331	0.336084	0.7282259
651	格力电器	2019	广东省	东部地区	珠海市	电气机械及器材制造业	电线、电缆、光缆及电工器材制造	0.030336204	0.160401144	1	0	0.200245368	13.8016	0.7419	0.018749	0.1253	0.000151	0.7467163
651	格力电器	2020	广东省	东部地区	珠海市	电气机械及器材制造业	电线、电缆、光缆及电工器材制造	0.036943082	0.172217458	1	0	0.214682199	14.6115	0.5984	0.021053	0.1325	-0.151165	0.7631676
651	格力电器	2021	广东省	东部地区	珠海市	电气机械及器材制造业	电线、电缆、光缆及电工器材制造	0.034751264	0.173819061	1	0	0.210956964	16.2611	0.6275	0.031029	0.1215	0.116943	0.7963582
651	格力电器	2022	广东省	东部地区	珠海市	电气机械及器材制造业	电线、电缆、光缆及电工器材制造	0.034021679	0.179289859	1	0	0.233393203	19.5279	0.5603	0.032735	0.1218	0.005959	0.8123139
651	格力电器	2023	广东省	东部地区	珠海市	电气机械及器材制造业	电线、电缆、光缆及电工器材制造	0.034349066	0.210466878	1	0	0.227337832	21.3193	0.5642	0.029419	0.1359	0.079322	0.7856923
661	长春高新	2017	吉林省	中部地区	长春市	医药制造业	卫生材料及医药用品制造	0.085015674	0.112724908	1	0	0.103403425	19.6369	0.6053	0.02293	0.2261	0.415823	0.7997066
661	长春高新	2018	吉林省	中部地区	长春市	医药制造业	卫生材料及医药用品制造	0.073683088	0.103115142	1	0	0.104495268	29.0418	0.6412	0.024931	0.2722	0.310252	0.8373553
661	长春高新	2019	吉林省	中部地区	长春市	医药制造业	卫生材料及医药用品制造	0.055126585	0.126287263	1	0	0.104787715	34.5632	0.6663	0.02188	0.3186	0.371853	0.8659562
661	长春高新	2020	吉林省	中部地区	长春市	医药制造业	卫生材料及医药用品制造	0.079465188	0.108852249	1	0	0.140067232	31.1654	0.5802	0.059789	0.3857	0.163134	0.9700347
661	长春高新	2021	吉林省	中部地区	长春市	医药制造业	卫生材料及医药用品制造	0.10162872	0.121441889	1	0	0.159850839	30.1644	0.5461	0.06248	0.3627	0.253028	1.010296
661	长春高新	2022	吉林省	中部地区	长春市	医药制造业	卫生材料及医药用品制造	0.131691631	0.129623346	1	0	0.178486597	34.1974	0.5202	0.059304	0.3338	0.174981	1.060057
661	长春高新	2023	吉林省	中部地区	长春市	医药制造业	卫生材料及医药用品制造	0.166058181	0.14719238	1	0	0.196256507	36.8699	0.5132	0.056075	0.3279	0.153546	1.079992
680	山推股份	2017	山东省	东部地区	济宁市	专用设备制造业	农、林、牧、渔专用机械制造	0.024979653	0.152074575	1	0	0.309998172	11.3501	0.6748	0.060714	0.0098	0.441902	1.063279
680	山推股份	2018	山东省	东部地区	济宁市	专用设备制造业	农、林、牧、渔专用机械制造	0.028573879	0.171799629	1	0	0.324304267	13.7946	0.8453	0.065242	0.0106	0.259956	1.129811
680	山推股份	2019	山东省	东部地区	济宁市	专用设备制造业	农、林、牧、渔专用机械制造	0.03593758	0.190927682	1	0	0.323480201	13.439	0.6997	0.070319	0.0097	-0.199783	1.071576
680	山推股份	2020	山东省	东部地区	济宁市	专用设备制造业	农、林、牧、渔专用机械制造	0.035441845	0.211275315	1	0	0.323663565	13.946	0.7619	0.065032	0.0148	0.108548	1.118224
680	山推股份	2021	山东省	东部地区	济宁市	专用设备制造业	农、林、牧、渔专用机械制造	0.037105314	0.222287276	1	0	0.317330211	17.5729	0.8959	0.056532	0.023	0.290467	1.136077
680	山推股份	2022	山东省	东部地区	济宁市	专用设备制造业	农、林、牧、渔专用机械制造	0.03984971	0.255855216	1	0	0.312633073	17.6315	0.8979	0.051869	0.0636	0.091473	1.083802
680	山推股份	2023	山东省	东部地区	济宁市	专用设备制造业	农、林、牧、渔专用机械制造	0.043428832	0.271875552	1	0	0.348948206	17.9266	0.845	0.030654	0.0729	0.054315	1.023875
700	模塑科技	2017	江苏省	东部地区	无锡市	汽车制造业	改装汽车制造	0.038483345	0.089704857	1	0	0.259121543	12.556	0.6446	0.020471	0.031	0.360113	0.8718063
700	模塑科技	2018	江苏省	东部地区	无锡市	汽车制造业	改装汽车制造	0.039262814	0.083948698	1	0	0.22813836	14.6153	0.6652	0.020475	0.0021	0.144119	0.7946123
700	模塑科技	2019	江苏省	东部地区	无锡市	汽车制造业	改装汽车制造	0.038094059	0.171030904	1	0	0.199339467	20.798	0.7203	0.025153	0.0185	0.105501	0.8574771
